cluster,n_atoms,E_cluster,BE_per_atom
C-2495266-1868-228,240,-11.59458302139102,-7.321689237410871
C-2495266-1868-229,240,-8.447069368425662,-7.334803877631559
C-2495266-1868-23,240,-9.223194710119667,-7.331570022041167
C-2495266-1868-230,240,-8.76584572881655,-7.333475642796597
C-2495266-1868-231,240,-8.984394592790474,-7.332565022530039
C-2495266-1868-232,240,-8.620149692774179,-7.33408270961344
C-2495266-1868-233,240,-7.855851140971326,-7.33726728691262
C-2495266-1868-234,240,-9.159379183329536,-7.3318359200694605
C-2495266-1868-235,240,-8.738390535543028,-7.333590039435237
C-2495266-1868-236,240,-8.984395350979973,-7.332565019370917
C-2495266-1868-237,240,-8.542861860699068,-7.334404742247087
C-2495266-1868-238,240,-8.546361103433263,-7.3343901620690275
C-2495266-1868-24,240,-8.936072690229402,-7.332766363790711
C-2495266-1868-25,240,-8.45551735531544,-7.334768677686186
C-2495266-1868-26,240,-8.387959426902952,-7.335050169054571
C-2495266-1868-28,240,-8.544778695795475,-7.334396755434185
C-2495266-1868-29,240,-9.17498629626833,-7.331770890432215
C-2495266-1868-30,240,-9.556157156053333,-7.330182678516445
C-2495266-1868-31,240,-8.358757834136505,-7.335171842357765
C-2495266-1868-34,240,-10.71730615993739,-7.325344557666927
C-2495266-1868-36,240,-8.54193291520048,-7.3344086128533315
C-2495266-1868-37,240,-8.790506019717823,-7.333372891584508
C-2495266-1868-38,240,-8.205381134456347,-7.335810911939765
C-2495266-1868-39,240,-8.37061135523154,-7.335122452686535
C-2495266-1868-4,240,-8.620158415917324,-7.334082673267011
C-2495266-1868-41,240,-10.48103699428956,-7.326329012523794
C-2495266-1868-42,240,-8.450062445569042,-7.334791406476795
C-2495266-1868-45,240,-8.761292198570079,-7.333494615839291
C-2495266-1868-46,240,-9.150714867229196,-7.331872021386545
C-2495266-1868-47,240,-10.36181396368393,-7.326825775151317
C-2495266-1868-48,240,-8.345316810834916,-7.335227846621521
C-2495266-1868-49,240,-8.612096418383171,-7.334116264923404
C-2495266-1868-50,240,-8.631262268712758,-7.334036407213697
C-2495266-1868-51,240,-8.34616041696832,-7.335224331595965
C-2495266-1868-52,240,-8.650032847483914,-7.333958196468816
C-2495266-1868-53,240,-8.802747213936586,-7.333321886608598
C-2495266-1868-54,240,-8.810097352547329,-7.333291261031053
C-2495266-1868-55,240,-11.13660921566125,-7.323597461601411
C-2495266-1868-56,240,-8.984380156737792,-7.332565082680259
C-2495266-1868-57,240,-11.40640919296469,-7.322473295029313
C-2495266-1868-59,240,-9.118738059379417,-7.3320052580859185
C-2495266-1868-6,240,-9.85848511892041,-7.328922978671164
C-2495266-1868-60,240,-8.620148110721912,-7.334082716205326
C-2495266-1868-61,240,-8.614195640184672,-7.334107518165897
C-2495266-1868-62,240,-8.814913071880884,-7.333271195533829
C-2495266-1868-63,240,-9.86516088636331,-7.3288951629734855
C-2495266-1868-64,240,-10.1734544224514,-7.327610606573119
C-2495266-1868-65,240,-10.34896117149542,-7.326879328452103
C-2495266-1868-66,240,-8.44906960479597,-7.33479554331335
C-2495266-1868-67,240,-9.606611086364087,-7.329972453806816
C-2495266-1868-68,240,-9.0871366008191,-7.33213693082992
C-2495266-1868-69,240,-9.582019774396244,-7.330074917606682
C-2495266-1868-7,240,-9.865139341351037,-7.3288952527443705
C-2495266-1868-70,240,-8.936079230072252,-7.332766336541366
C-2495266-1868-71,240,-8.535216045722033,-7.334436599809491
C-2495266-1868-72,240,-8.544229134206212,-7.33439904527414
C-2495266-1868-73,240,-8.622882516111524,-7.334071322849535
C-2495266-1868-74,240,-8.802711595688926,-7.333322035017963
C-2495266-1868-76,240,-9.665099408516754,-7.329728752464514
C-2495266-1868-77,240,-8.674860611524455,-7.333854747451981
C-2495266-1868-78,240,-8.951090259902,-7.332703790583741
C-2495266-1868-79,240,-9.426034590549442,-7.3307248558727105
C-2495266-1868-8,240,-8.802736852490819,-7.333321929781288
C-2495266-1868-80,240,-8.455792430904562,-7.3347675315378975
C-2495266-1868-81,240,-8.353211835831404,-7.335194950684036
C-2495266-1868-83,240,-8.984398276396671,-7.332565007181681
C-2495266-1868-84,240,-9.98183691700943,-7.328409012845794
C-2495266-1868-85,240,-9.865166661252276,-7.328895138911449
C-2495266-1868-86,240,-8.529132974977633,-7.334461945937593
C-2495266-1868-87,240,-9.298292321491392,-7.331257115327119
C-2495266-1868-88,240,-8.984380878534235,-7.332565079672774
C-2495266-1868-89,240,-8.975644370770171,-7.3326014817884575
C-2495266-1868-9,240,-9.175389062027055,-7.331769212241554
C-2495266-1868-90,240,-8.346197205865334,-7.335224178308894
C-2495266-1868-91,240,-8.777259794280837,-7.333428084190497
C-2495266-1868-92,240,-8.975667089447336,-7.332601387127302
C-2495266-1868-93,240,-8.458067685368231,-7.334758051310966
C-2495266-1868-94,240,-8.925282634589323,-7.3328113223558775
C-2495266-1868-95,240,-8.631238322669175,-7.334036506988879
C-2495266-1868-96,240,-10.39182845859665,-7.326700714755847
C-2495266-1868-98,240,-8.68262751988617,-7.333822385333807
C-2495266-1868-99,240,-11.40641597131864,-7.322473266786172
C-2509655-3548-10,240,-10.36177816572557,-7.326825924309476
C-2509655-3548-100,240,-8.622890969745738,-7.33407128762606
C-2509655-3548-1000,240,-8.620161170189407,-7.334082661790877
C-2509655-3548-1001,240,-8.885172398725551,-7.332978448338644
C-2509655-3548-1002,240,-9.166580021134521,-7.331805916578606
C-2509655-3548-1004,240,-8.490517380123242,-7.334622844249486
C-2509655-3548-1005,240,-9.865166144241966,-7.328895141065658
C-2509655-3548-1007,240,-9.587705211455937,-7.3300512282856
C-2509655-3548-1008,240,-9.858501235906154,-7.328922911517057
C-2509655-3548-1009,240,-8.486187340094896,-7.334640886082938
C-2509655-3548-101,240,-8.724330769216772,-7.33364862179493
C-2509655-3548-1010,240,-11.13663118297974,-7.323597370070917
C-2509655-3548-1011,240,-8.547518174080484,-7.33438534094133
C-2509655-3548-1012,240,-8.870875632197585,-7.3330380181991766
C-2509655-3548-1013,240,-8.48619265596438,-7.3346408639334815
C-2509655-3548-1015,240,-8.418753854577073,-7.334921858939262
C-2509655-3548-1016,240,-8.975612853737612,-7.332601613109427
C-2509655-3548-1017,240,-8.968740051929181,-7.332630249783628
C-2509655-3548-1018,240,-8.652649335713166,-7.333947294434528
C-2509655-3548-1019,240,-8.75857033725701,-7.333505956928096
C-2509655-3548-1020,240,-8.779334908763449,-7.333419437880152
C-2509655-3548-1022,240,-8.5457261038783,-7.334392807900508
C-2509655-3548-1023,240,-10.97863305184916,-7.324255695617295
C-2509655-3548-1024,240,-8.160082747999148,-7.3359996552166695
C-2509655-3548-1025,240,-8.984381088130332,-7.332565078799457
C-2509655-3548-1027,240,-8.451950526409401,-7.334783539473294
C-2509655-3548-1028,240,-9.940102734164299,-7.328582905274315
C-2509655-3548-1029,240,-8.790504445840595,-7.333372898142331
C-2509655-3548-103,240,-8.389796120311768,-7.335042516165368
C-2509655-3548-1030,240,-11.13663988626533,-7.3235973338072275
C-2509655-3548-1032,240,-8.14132844153592,-7.336077798160266
C-2509655-3548-1033,240,-8.663384425458595,-7.333902564893922
C-2509655-3548-1034,240,-8.936041958501331,-7.332766491839577
C-2509655-3548-1035,240,-8.54719957993557,-7.334386668416935
C-2509655-3548-1036,240,-11.40642432689716,-7.322473231971261
C-2509655-3548-1037,240,-8.929382435044715,-7.33279423985398
C-2509655-3548-1039,240,-10.35769615135063,-7.326842932702705
C-2509655-3548-104,240,-9.107024360073694,-7.33205406516636
C-2509655-3548-1040,240,-8.450319039481087,-7.3347903373354955
C-2509655-3548-1041,240,-8.932318255554929,-7.332782007268521
C-2509655-3548-1042,240,-8.790490883930598,-7.333372954650289
C-2509655-3548-1043,240,-8.5428387458982,-7.334404838558757
C-2509655-3548-1044,240,-8.885161741012798,-7.33297849274578
C-2509655-3548-1045,240,-8.930999668370106,-7.332787501381791
C-2509655-3548-1047,240,-9.330593631770057,-7.331122526534291
C-2509655-3548-1048,240,-8.719706809159765,-7.333667888295167
C-2509655-3548-105,240,-9.865163682475226,-7.32889515132302
C-2509655-3548-1050,240,-10.17346046252957,-7.327610581406126
C-2509655-3548-1051,240,-8.984382881045224,-7.332565071328978
C-2509655-3548-1053,240,-9.352791984785473,-7.331030033396727
C-2509655-3548-1054,240,-8.93605141274251,-7.332766452446906
C-2509655-3548-1055,240,-9.170710808294398,-7.331788704965439
C-2509655-3548-1056,240,-9.981841096817268,-7.328408995429927
C-2509655-3548-1057,240,-8.936144434711967,-7.332766064855367
C-2509655-3548-1058,240,-8.455766782985371,-7.3347676384042275
C-2509655-3548-106,240,-8.728825797923571,-7.333629892508652
C-2509655-3548-1060,240,-8.373719067629512,-7.335109503884877
C-2509655-3548-1061,240,-8.372645207103949,-7.335113978303734
C-2509655-3548-1062,240,-10.17343518102486,-7.32761068674573
C-2509655-3548-1063,240,-8.742298177929273,-7.333573757591961
C-2509655-3548-1064,240,-8.160098617023673,-7.335999589095734
C-2509655-3548-1065,240,-8.756299215708012,-7.3335154199345505
C-2509655-3548-1066,240,-9.558283323190764,-7.3301738194867045
C-2509655-3548-1067,240,-9.057306862710112,-7.332261221405374
C-2509655-3548-1068,240,-8.620145013125443,-7.3340827291119775
C-2509655-3548-107,240,-8.540908210369397,-7.334412882456793
C-2509655-3548-1070,240,-8.847603987182229,-7.33313498338674
C-2509655-3548-1071,240,-8.802734508815316,-7.333321939546603
C-2509655-3548-1073,240,-8.819651440094933,-7.333251452332937
C-2509655-3548-1074,240,-8.622880748395579,-7.334071330215019
C-2509655-3548-1075,240,-8.726730596906414,-7.33363862251289
C-2509655-3548-1076,240,-8.648297043004796,-7.33396542898748
C-2509655-3548-1077,240,-9.022754441783693,-7.332405189825901
C-2509655-3548-1078,240,-11.13660684764415,-7.323597471468149
C-2509655-3548-1079,240,-11.13660640619465,-7.3235974733075215
C-2509655-3548-108,240,-8.88441943820634,-7.33298158567414
C-2509655-3548-1080,240,-8.373709015532759,-7.3351095457686135
C-2509655-3548-1081,240,-8.936115401381826,-7.332766185827576
C-2509655-3548-1082,240,-8.557359547076386,-7.334344335220515
C-2509655-3548-1083,240,-8.53591106469791,-7.3344337038970915
C-2509655-3548-1084,240,-8.373720591110661,-7.335109497537038
C-2509655-3548-1085,240,-8.865824237252086,-7.333059065678116
C-2509655-3548-1087,240,-8.975640905082743,-7.332601496228821
C-2509655-3548-1089,240,-8.556349490379693,-7.334348543790084
C-2509655-3548-109,240,-8.349890627786102,-7.335208789050891
C-2509655-3548-1090,240,-8.885176791303406,-7.332978430036236
C-2509655-3548-1091,240,-8.790517823702915,-7.333372842401237
C-2509655-3548-1093,240,-8.638603748907196,-7.334005817712887
C-2509655-3548-1094,240,-8.372062432485775,-7.335116406531309
C-2509655-3548-1095,240,-10.20856401118358,-7.327464316620068
C-2509655-3548-1096,240,-9.865145328995839,-7.328895227795851
C-2509655-3548-1097,240,-8.542867985419146,-7.33440471672742
C-2509655-3548-1098,240,-8.37267713111775,-7.335113845287009
C-2509655-3548-1099,240,-8.63290120082744,-7.3340295783298854
C-2509655-3548-11,240,-8.81934350842456,-7.333252735381564
C-2509655-3548-110,240,-11.40640461902003,-7.322473314087416
C-2509655-3548-1100,240,-8.34250831754287,-7.335239548676904
C-2509655-3548-1102,240,-9.556173846550946,-7.330182608972704
C-2509655-3548-1103,240,-8.624093755746957,-7.334066276017721
C-2509655-3548-1105,240,-11.13662639376268,-7.323597390025989
C-2509655-3548-1106,240,-8.819655022885941,-7.333251437404642
C-2509655-3548-1107,240,-10.17345657730871,-7.327610597594546
C-2509655-3548-1108,240,-8.335200474250277,-7.335269998023957
C-2509655-3548-1109,240,-10.20853215787429,-7.32746444934219
C-2509655-3548-111,240,-8.722357643091508,-7.333656843153785
C-2509655-3548-1112,240,-8.544327774676733,-7.33439863427218
C-2509655-3548-1113,240,-8.936054857955364,-7.332766438091852
C-2509655-3548-1114,240,-8.814752222912043,-7.333271865737866
C-2509655-3548-1115,240,-8.373740237692285,-7.335109415676282
C-2509655-3548-1116,240,-9.150511776149296,-7.331872867599378
C-2509655-3548-1117,240,-8.814910998599341,-7.333271204172503
C-2509655-3548-1118,240,-8.338253137312408,-7.335257278594531
C-2509655-3548-1119,240,-8.622896623309678,-7.334071264069542
C-2509655-3548-112,240,-8.373702090879107,-7.335109574621337
C-2509655-3548-1120,240,-8.984395522191292,-7.332565018657536
C-2509655-3548-1122,240,-11.21697714224411,-7.323262595240649
C-2509655-3548-1123,240,-8.958924539747033,-7.332671147751054
C-2509655-3548-1124,240,-8.819051437622313,-7.33325395234324
C-2509655-3548-1125,240,-8.490516410424457,-7.334622848289897
C-2509655-3548-1126,240,-8.603052043198824,-7.334153949820005
C-2509655-3548-1127,240,-8.984391390670185,-7.332565035872207
C-2509655-3548-1128,240,-8.81964563631522,-7.333251476515353
C-2509655-3548-1129,240,-8.802746589975873,-7.333321889208434
C-2509655-3548-113,240,-9.865169261984255,-7.328895128075065
C-2509655-3548-1130,240,-9.126553424168444,-7.331972694065965
C-2509655-3548-1131,240,-9.223177257422876,-7.331570094760738
C-2509655-3548-1132,240,-9.089825971918842,-7.332125725117005
C-2509655-3548-1133,240,-8.984396538311186,-7.332565014423704
C-2509655-3548-1134,240,-8.81748563986373,-7.333260476500568
C-2509655-3548-1135,240,-8.681588016674093,-7.333826716597191
C-2509655-3548-1136,240,-7.883256876414231,-7.337153096348274
C-2509655-3548-1137,240,-8.45213891815289,-7.334782754507696
C-2509655-3548-114,240,-8.342514212116054,-7.335239524116182
C-2509655-3548-1140,240,-8.540508386000754,-7.334414548391663
C-2509655-3548-1141,240,-8.490488376302782,-7.334622965098737
C-2509655-3548-1142,240,-8.632191257685196,-7.334032536426311
C-2509655-3548-1143,240,-9.602128782487119,-7.32999113007297
C-2509655-3548-1144,240,-9.906228974490622,-7.328724045939622
C-2509655-3548-1145,240,-8.790505841738405,-7.33337289232609
C-2509655-3548-1146,240,-8.552348618869408,-7.334365214088043
C-2509655-3548-1147,240,-8.709651818822085,-7.333709784088241
C-2509655-3548-1148,240,-8.252830488700805,-7.33561320629708
C-2509655-3548-1150,240,-8.984396671195125,-7.3325650138700205
C-2509655-3548-1151,240,-7.700855496313995,-7.337913102098692
C-2509655-3548-1152,240,-9.007360270240378,-7.332469332207332
C-2509655-3548-1153,240,-8.993834962920412,-7.332525687654498
C-2509655-3548-1154,240,-8.567150776738167,-7.334303538430258
C-2509655-3548-1155,240,-8.288320070973011,-7.335465333037613
C-2509655-3548-1156,240,-8.735965693776441,-7.333600142942598
C-2509655-3548-1157,240,-12.16557941964534,-7.319310085751478
C-2509655-3548-1158,240,-9.67178398286602,-7.3297009000713915
C-2509655-3548-1159,240,-8.377101632081814,-7.335095409866326
C-2509655-3548-116,240,-8.790507843564061,-7.33337288398515
C-2509655-3548-1161,240,-8.802748033309651,-7.333321883194543
C-2509655-3548-1162,240,-9.088127504210108,-7.33213280206579
C-2509655-3548-1163,240,-11.40642590475028,-7.322473225396874
C-2509655-3548-1164,240,-8.622702826934619,-7.33407207155444
C-2509655-3548-1166,240,-8.631230461300799,-7.334036539744579
C-2509655-3548-1167,240,-12.34557677881223,-7.318560096754949
C-2509655-3548-1168,240,-8.790480117749622,-7.333372999509376
C-2509655-3548-1169,240,-8.035366654889538,-7.336519305604627
C-2509655-3548-117,240,-8.819049670967233,-7.333253959704304
C-2509655-3548-1170,240,-8.456710423155585,-7.334763706570185
C-2509655-3548-1171,240,-8.819044295705714,-7.333253982101226
C-2509655-3548-1172,240,-8.414983308817527,-7.334937569546594
C-2509655-3548-1173,240,-8.78125834410524,-7.333411423566228
C-2509655-3548-1175,240,-8.544188421352379,-7.3343992149110315
C-2509655-3548-1176,240,-10.17554590164831,-7.327601892076465
C-2509655-3548-1179,240,-8.372675837362646,-7.335113850677655
C-2509655-3548-118,240,-8.046471359246004,-7.336473036003142
C-2509655-3548-1180,240,-8.977495491585724,-7.33259376878506
C-2509655-3548-1181,240,-8.342511680522811,-7.335239534664487
C-2509655-3548-1182,240,-8.814919444187739,-7.3332711689825505
C-2509655-3548-1183,240,-8.390222348235518,-7.335040740215685
C-2509655-3548-1184,240,-7.827095518151886,-7.3373871020077
C-2509655-3548-1185,240,-8.97562279415611,-7.332601571691016
C-2509655-3548-1186,240,-8.541085385683958,-7.334412144226317
C-2509655-3548-1187,240,-8.984407197638824,-7.332564970009838
C-2509655-3548-1189,240,-8.936070283188482,-7.332766373820048
C-2509655-3548-119,240,-11.13662002092454,-7.323597416579481
C-2509655-3548-1190,240,-8.790494540422698,-7.333372939414905
C-2509655-3548-1192,240,-8.482531330412753,-7.334656119456613
C-2509655-3548-1193,240,-7.827102202611065,-7.337387074155787
C-2509655-3548-1194,240,-8.54477647989916,-7.334396764667087
C-2509655-3548-1195,240,-11.13661457339359,-7.323597439277526
C-2509655-3548-1196,240,-8.346159035274137,-7.335224337353024
C-2509655-3548-1197,240,-11.74428952060071,-7.32106546033083
C-2509655-3548-1199,240,-8.816796346460574,-7.3332633485564145
C-2509655-3548-12,240,-8.541921036276072,-7.334408662348849
C-2509655-3548-120,240,-8.279202441673023,-7.3355033231596956
C-2509655-3548-1200,240,-8.925289948015712,-7.332811291883268
C-2509655-3548-1201,240,-8.3606906023367,-7.335163789156931
C-2509655-3548-1202,240,-8.936055489157079,-7.332766435461846
C-2509655-3548-1204,240,-12.42091602808997,-7.318246183216291
C-2509655-3548-1207,240,-11.136617649056,-7.323597426462267
C-2509655-3548-1208,240,-8.984380063270162,-7.332565083069707
C-2509655-3548-1209,240,-8.936064092358018,-7.332766399615175
C-2509655-3548-121,240,-8.168177446135054,-7.33596592730777
C-2509655-3548-1211,240,-8.984396676439559,-7.332565013848169
C-2509655-3548-1214,240,-8.81358159135301,-7.333276743369362
C-2509655-3548-1215,240,-8.664281992476152,-7.3338988250313495
C-2509655-3548-1216,240,-8.06956575323355,-7.336376809361527
C-2509655-3548-1217,240,-8.984387905469156,-7.332565050393878
C-2509655-3548-1218,240,-8.984385774721547,-7.332565059271993
C-2509655-3548-122,240,-9.127391344041692,-7.33196920273316
C-2509655-3548-1220,240,-9.556167347277453,-7.33018263605301
C-2509655-3548-1221,240,-8.984378822552113,-7.332565088239366
C-2509655-3548-1222,240,-8.455788187339538,-7.334767549219419
C-2509655-3548-1223,240,-8.346190540929534,-7.33522420607946
